pixel_nest,prior
0,0.48309810398924646
1,0.48101804822201694
2,0.5003216871095986
3,0.4873567686676927
4,0.484396359287708
5,0.49588549342368016
6,0.4931781557827029
7,0.49673277891386947
8,0.4972005000915524
9,0.47925346655644296
10,0.4854410086794688
11,0.48078745568163905
12,0.4797712195200114
13,0.4771799953628131
14,0.48653742412470163
15,0.5115108805980624
16,0.4978347618429909
17,0.4784492926426903
18,0.4862389737433637
19,0.47788400018859367
20,0.4718455690048293
21,0.47934361527861663
22,0.4870962538870516
23,0.47075127766742253
24,0.47954524184566416
25,0.4724946099446792
26,0.4798241431560948
27,0.4785326497021889
28,0.4798092257733846
29,0.4779630945048978
30,0.5203109669027962
31,0.4750200510559772
32,0.4834616549810735
33,0.4848047540928682
34,0.5068202308055529
35,0.48227660139290346
36,0.48440440755560454
37,0.4798202545455546
38,0.5033707869396956
39,0.48494453783415964
40,0.47732962943533425
41,0.47457244276050503
42,0.4849418605283257
43,0.4696366527034075
44,0.5103692251982193
45,0.46806504236418983
46,0.4977229546070831
47,0.4795301845924102
48,0.5094057753186889
49,0.47634568790320014
50,0.5059869879364906
51,0.4802993005280453
52,0.47834218184570126
53,0.47283843358882577
54,0.48626729500494587
55,0.47386819817783604
56,0.4804171394394555
57,0.4775483983905258
58,0.47510854267869884
59,0.4696248289605306
60,0.4734627578595746
61,0.4702409009830228
62,0.47692851173298434
63,0.559968673875541
64,0.47466343419573637
65,0.4710147588134842
66,0.47219170717898457
67,0.46922308170121024
68,0.4752953842401002
69,0.46861794348754165
70,0.46969029311909843
71,0.4703768698312141
72,0.4725369561155886
73,0.4742479021415515
74,0.46678647141077134
75,0.47061325689988165
76,0.4807749694270977
77,0.4718676963792557
78,0.4691055007108918
79,0.4701447103237775
80,0.46810420368953487
81,0.4682603751641071
82,0.468846602506002
83,0.46700227652866333
84,0.4678633546742734
85,0.46835913848909405
86,0.46923180393943725
87,0.46757523682501434
88,0.4683547282112628
89,0.46794994430856407
90,0.46888599761808675
91,0.46649948146430614
92,0.4674339951593754
93,0.4701245519144599
94,0.47029018596007427
95,0.4697361423125719
96,0.4708022571004404
97,0.46920920667242866
98,0.46851434806361014
99,0.4710012352554487
100,0.47315546921797097
101,0.4697900371478502
102,0.46821200467189483
103,0.468011794620943
104,0.47130824211396116
105,0.46728997778119613
106,0.4720306025316232
107,0.4684334905935575
108,0.4680751650274393
109,0.46924055150128363
110,0.4692786205570912
111,0.46849991330511315
112,0.4691134653892178
113,0.4817559553989445
114,0.4685416613570321
115,0.4671510186627231
116,0.469252926392447
117,0.4682255692154028
118,0.47289370436319217
119,0.4687455911735597
120,0.46795304381195746
121,0.4677848038283713
122,0.4697710735433292
123,0.4692496750992968
124,0.46644121925593296
125,0.47648471103437345
126,0.4716510783063084
127,0.4688614836173385
128,0.49006710297313105
129,0.4668110790953709
130,0.48711353160828963
131,0.5072858790965993
132,0.46644121925593296
133,0.47342325135659485
134,0.48092081799352665
135,0.4774894814581313
136,0.4775529505942375
137,0.48483311093038656
138,0.4861898063460236
139,0.47405056847575616
140,0.4718434712883364
141,0.48644159463802444
142,0.47688433372160677
143,0.472795399215727
144,0.475831033195632
145,0.47197888040660035
146,0.47153855169338516
147,0.4781152752228706
148,0.4786182847155812
149,0.47893438430582375
150,0.47071836086642893
151,0.4688162361390429
152,0.47510277621638264
153,0.47291434508417884
154,0.475901745046062
155,0.46996729780355373
156,0.4694730173610487
157,0.4691085773840933
158,0.47114325479363356
159,0.47077523111108915
160,0.4776628683008253
161,0.4721420670153257
162,0.479778671687261
163,0.47651365161242615
164,0.47216028065687093
165,0.472721641411734
166,0.4705898956469056
167,0.47021562005672535
168,0.48223096961163725
169,0.4851220257126565
170,0.46856944703089276
171,0.4699601657510554
172,0.4712177595880523
173,0.46914267149384264
174,0.4694624572222674
175,0.4678823091203567
176,0.4778757869923104
177,0.46938704244264207
178,0.46989964875416257
179,0.47945907186736847
180,0.4687199167848536
181,0.46828829549210566
182,0.46838774078168555
183,0.4675883446677431
184,0.4665360619664706
185,0.4673484953742479
186,0.4692965741349879
187,0.46719237160494576
188,0.46644121925593296
189,0.46830736062153583
190,0.46787917597913076
191,0.46880463178017756
192,0.4725702293991603
193,0.46907528220732353
194,0.4685457029350107
195,0.4686729693709635
196,0.4674852323064873
197,0.48069622863947387
198,0.46838732126888394
199,0.46819677430303447
200,0.4679420008410823
201,0.4685086779279967
202,0.4680855810143045
203,0.46750305893328953
204,0.4676861369061113
205,0.4679304675831579
206,0.46791793307677504
207,0.4673455799450625
208,0.4680787170419983
209,0.46859969696753057
210,0.46815744239571394
211,0.4702581917840515
212,0.480807293584816
213,0.47190137801361776
214,0.47706493656733046
215,0.4809234052725841
216,0.4676697782954427
217,0.4692393456289016
218,0.4673919133207188
219,0.4699158482210162
220,0.4691414580102262
221,0.46979418375873333
222,0.47006639069347544
223,0.47412735231297226
224,0.4670101960772708
225,0.46707551987890383
226,0.46864153323914537
227,0.4679877548076342
228,0.4666689786147487
229,0.4683009800365286
230,0.4678605547053405
231,0.4676360600724567
232,0.4668489183371767
233,0.46739384096387093
234,0.4676192648520193
235,0.46773824688861726
236,0.4689102142471998
237,0.46807803172150786
238,0.46644121925593296
239,0.46817189113747487
240,0.46976761780036813
241,0.4719704934025033
242,0.46824019323824073
243,0.4684881646845605
244,0.47176534771389883
245,0.4728101055673693
246,0.4694400153260825
247,0.4914097573295883
248,0.46937716716018363
249,0.47084195264436174
250,0.4720493912505976
251,0.46992489777383767
252,0.47421867221642106
253,0.4710847307154953
254,0.47288772831128306
255,0.4714873211556482
256,0.47229238536171264
257,0.4833045954714561
258,0.47253617759498834
259,0.46785214440421247
260,0.4775675725325142
261,0.4874891416394319
262,0.503630107101509
263,0.4986675371357424
264,0.5312583838329021
265,0.4764709752994568
266,0.479040894512489
267,0.4832742201765621
268,0.4770078006086809
269,0.4828729932660493
270,0.46672944258882926
271,0.4735170549832196
272,0.4936267596239637
273,0.4815162058273065
274,0.46644121925593296
275,0.4900219239213436
276,0.49066941523166174
277,0.49390000139196044
278,0.48783210874464905
279,0.5354581551340923
280,0.5096739591005797
281,0.4781026069403021
282,0.48635291756570115
283,0.4940492767661171
284,0.4905681315376772
285,0.5026230242499521
286,0.48453021954985154
287,0.48620726626285293
288,0.47756942140788444
289,0.4835123408641579
290,0.47431946934404584
291,0.47531016682235716
292,0.48810129883312525
293,0.47931543621494305
294,0.46838463290570265
295,0.47666082388000647
296,0.47139328719407225
297,0.47914140766681507
298,0.4727513826085782
299,0.47222667211511726
300,0.4842854136229804
301,0.4696800704070427
302,0.4858116966526453
303,0.4751504266717753
304,0.48178821795091015
305,0.48875186982416524
306,0.4764060621432873
307,0.4875666358884909
308,0.511588458305228
309,0.5179236925162858
310,0.492417304093476
311,0.49912714509872225
312,0.506375665345859
313,0.4846745306879305
314,0.4845787619987451
315,0.47672112777842407
316,0.47290572601480496
317,0.519415336019504
318,0.508184739016785
319,0.4837018215229472
320,0.5213920092358224
321,0.508424364238026
322,0.5158823591163442
323,0.5585651487980202
324,0.49574604469197503
325,0.4920164516537336
326,0.48591927430788906
327,0.4780795031486973
328,0.48507696774460773
329,0.48404272912322044
330,0.48912665074245854
331,0.4824079720901156
332,0.490970048314449
333,0.6238064733208954
334,0.49183606316991507
335,0.5168637144831275
336,0.48139770141491667
337,0.49871032843341473
338,0.5058488995207437
339,0.493470392791702
340,0.5521111587444749
341,0.6772864846484988
342,0.4972007818554654
343,0.5693550659950973
344,0.46644121925593296
345,0.5479532875407636
346,0.5073342196890802
347,0.4896479722281859
348,0.4895770205015944
349,0.4937834890697098
350,0.4701879251632254
351,0.48743415998643547
352,0.48855746048157267
353,0.5351649228395999
354,0.5047502361231955
355,0.48038114289917394
356,0.48691194511025354
357,0.48270567546287907
358,0.5384658206263099
359,0.4912081388886465
360,0.48266937387425485
361,0.4996045360910991
362,0.4904048640118993
363,0.4678583546449862
364,0.4851521518623576
365,0.4862612618349381
366,0.5030306744303283
367,0.48888254832540745
368,0.4909287539182425
369,0.5380483595140227
370,0.4969991506150276
371,0.4783065793000454
372,0.5082943237048914
373,0.4866635850579972
374,0.4850572618263015
375,0.4922490550244954
376,0.4852366478400115
377,0.49423480911641765
378,0.527753037875673
379,0.4904597711222594
380,0.5690806121060514
381,0.49559390512176993
382,0.48564659210308914
383,0.48204818032669006
384,0.46986132970963046
385,0.4895094069954385
386,0.4735890505293088
387,0.4714500736235129
388,0.4732895004055465
389,0.47796382922998015
390,0.472943338572899
391,0.46726204335991933
392,0.46866595997715793
393,0.4715964710000989
394,0.47029129305621525
395,0.46954026688937056
396,0.4734934084474297
397,0.47401041628315677
398,0.47120474795168116
399,0.47240899878693865
400,0.49580816069162226
401,0.47974533801563335
402,0.48905433395619086
403,0.47746930863527
404,0.47617308845772943
405,0.5466376641635882
406,0.5092285940726026
407,0.48662205744055953
408,0.47860988560770257
409,0.6034757894971771
410,0.47667376052507143
411,0.47765793428189024
412,0.48528296884968447
413,0.49457232229596637
414,0.4808239863694654
415,0.48864291266002136
416,0.4683034494474705
417,0.4802132484426401
418,0.4683519106578946
419,0.4695840045214099
420,0.47224184166732364
421,0.4742848441316757
422,0.4702455646826008
423,0.4672315905640617
424,0.46787828024402284
425,0.48465413362449433
426,0.46985499156138566
427,0.46813420426204294
428,0.4695248372423629
429,0.4740262184128534
430,0.469821007630622
431,0.4733220158513065
432,0.47320151076113093
433,0.5001821468996231
434,0.4717137695520741
435,0.47303473406677965
436,0.4766998866208074
437,0.48405894071304023
438,0.4722318699687547
439,0.4712685994555398
440,0.47048811029582577
441,0.47094713618543654
442,0.4698250918800899
443,0.4706800196475681
444,0.47101768739058447
445,0.4737330428217757
446,0.4739764136541864
447,0.47688806607130857
448,0.5020188472548912
449,0.4969721300375365
450,0.48200773991232265
451,0.49400642453469973
452,0.5210895797815563
453,0.4896359690550482
454,0.46644121925593296
455,0.49253142259306804
456,0.5003476576556296
457,0.5175298195331013
458,0.4806430855704911
459,0.47710253885995524
460,0.48908804848828064
461,0.4884030208587527
462,0.48491006454485386
463,0.4797360506217784
464,0.4920547546236368
465,0.4784295544824388
466,0.5323290868602664
467,0.5035139168908799
468,0.6568325637256108
469,0.5317584503710882
470,0.4913850544638443
471,0.4809037947277464
472,0.4758012813719339
473,0.48722860960009307
474,0.6720025296654811
475,0.48403517151377584
476,0.48185917576413706
477,0.5038429971581937
478,0.4777786998910842
479,0.4781405545512462
480,0.4761664267161341
481,0.480562752717258
482,0.47434753781375916
483,0.4819742484019764
484,0.4844523928799015
485,0.48298171671735074
486,0.4754501367481216
487,0.48476088885583846
488,0.47149212500992255
489,0.5828933426537367
490,0.47361003285568365
491,0.4720525741290645
492,0.477678226405618
493,0.474780241457581
494,0.4754655210066467
495,0.4747586389332829
496,0.47699696314831214
497,0.48121462449617136
498,0.47290074735096416
499,0.49172248791523177
500,0.48008192159116747
501,0.4671189977412654
502,0.5051036895559127
503,0.4791864560969754
504,0.47011670508912967
505,0.4731172379773349
506,0.47629820575098497
507,0.4794130912246895
508,0.47765167306384443
509,0.47863440935898627
510,0.4806354668265853
511,0.5466015653272835
512,0.47848231924502654
513,0.5978398651812428
514,0.47004351640897396
515,0.4843271667600865
516,0.47667727062844556
517,0.48116949994966207
518,0.4778155489393164
519,0.4858572655929448
520,0.46880973684667354
521,0.47818789351362834
522,0.48875025889276896
523,0.4804091027695377
524,0.48300364358508235
525,0.4763363842150662
526,0.49414836810404905
527,0.4863413540044613
528,0.5025175162945401
529,0.4721812280709596
530,0.5646232311512921
531,0.4762604609280093
532,0.4738381641896238
533,0.4727524481635648
534,0.46668061730527854
535,0.47200030433856704
536,0.48357016448253126
537,0.47982596518144116
538,0.4825933799495164
539,0.47751300807969377
540,0.49315712309408605
541,0.469083929738868
542,0.4780880335474702
543,0.47748342901859575
544,0.4894087849182492
545,0.5141482998904914
546,0.6243409716346192
547,0.4961613128619863
548,0.4896070433636405
549,0.49177104914821107
550,0.479790737495599
551,0.4826097906805241
552,0.4864910394932771
553,0.47687023427861347
554,0.47879864146607304
555,0.4674327273189208
556,0.49733896619149476
557,0.47956710715641715
558,0.48074317893909013
559,0.5415998083645476
560,0.47717928209143523
561,0.48232010240763945
562,0.5036068745727343
563,0.4883356795345142
564,0.4836945419584287
565,0.4769945514633987
566,0.48518637201700643
567,0.48977789269533695
568,0.48727915612246875
569,0.5087600322508334
570,0.4824553578042666
571,0.46644121925593296
572,0.4897984574107593
573,0.48799200782956775
574,0.4874764619139071
575,0.4741325120056285
576,0.47684557981457526
577,0.4770356009227134
578,0.47185200163957397
579,0.4738667886781866
580,0.4807567619908027
581,0.4798630064888721
582,0.46908220290976227
583,0.47621130183453303
584,0.4666904157148655
585,0.47021186637320156
586,0.4734747617863049
587,0.4787486551864606
588,0.4787020063150528
589,0.4931340931283622
590,0.5058959815418648
591,0.48809297586258815
592,0.47198505568903387
593,0.46969686174449565
594,0.48493883383582637
595,0.47543445897269965
596,0.471271972750176
597,0.4686723358924532
598,0.47683529272014535
599,0.48630055490929475
600,0.47589571710678114
601,0.4729495180652325
602,0.4901269746309207
603,0.4857386223054804
604,0.7737976903510159
605,0.47746584215306126
606,0.47316784810727675
607,0.4763203910473024
608,0.479048636589774
609,0.47822773567494203
610,0.4779473750439545
611,0.4869120751772598
612,0.4809850025140333
613,0.47924925782300326
614,0.7212786466738851
615,0.47470156301972644
616,0.5044698167232705
617,0.4756997745135645
618,0.4908799084750122
619,0.48253210833233995
620,0.47894907706305984
621,0.48918691190954644
622,0.4958529070163449
623,0.5410341670774108
624,0.4805511028607778
625,0.4768959350506464
626,0.4751812487029958
627,0.4808521130363685
628,0.4734644851226495
629,0.4755411588805676
630,0.4934257658186812
631,0.4719020749197934
632,0.4817695876698854
633,0.48051615612194865
634,0.5021668420176124
635,0.4756827162470752
636,0.4731065731377801
637,0.47501510695274085
638,0.4684140718596229
639,0.4784139461591537
640,0.4955777135543309
641,0.5035101783567627
642,0.480900486356146
643,0.49284531082790733
644,0.5152931457749059
645,0.526560710368482
646,0.4878461752511906
647,0.4992973527639479
648,0.4788730225050221
649,0.5610414364161848
650,0.49293728029954925
651,0.5093313252449496
652,0.4913302669294191
653,0.49091389105561484
654,0.4840713931596455
655,0.4938009905773029
656,0.47690596502890037
657,0.4845156403291361
658,0.4800633962127805
659,0.46644121925593296
660,0.4798649046184708
661,0.5086603477027558
662,0.49054004512644633
663,0.49286520889153135
664,0.5004149006752063
665,0.48659253393555296
666,0.479950448146504
667,0.4939939102852945
668,0.48889820276354884
669,0.48874986045302626
670,0.46698707517439003
671,0.5537436607432416
672,0.576575540026589
673,0.5051935031423634
674,0.4870722040154045
675,0.5369195268070235
676,0.47783664432250106
677,0.49302628282066324
678,0.4917860492147603
679,0.4756863334000393
680,0.4926216777639965
681,0.5004039742631865
682,0.5142422304005677
683,0.5031660202320533
684,0.5043621428018831
685,0.48569508356344937
686,0.5297595772689679
687,0.48746413491430085
688,0.4799622732111051
689,0.4876154262347459
690,0.47735478380096974
691,0.5003845755605163
692,0.5160670515937853
693,0.49009952805175766
694,0.517566006172136
695,0.8727534480348716
696,0.5045852889264928
697,0.5560553805236217
698,0.4819881259243373
699,0.49569591140681807
700,0.49897013166982507
701,0.5099629425232636
702,0.5014490368231422
703,0.4778942354831666
704,0.5155270348398663
705,0.4832697880506455
706,0.48387405836034786
707,0.46822209067529225
708,0.49073635189878545
709,0.5441511179093025
710,0.4834798574910113
711,0.48251699267625553
712,0.48312070491832837
713,0.5060451312034576
714,0.6674449511990787
715,0.4830843028234492
716,0.4803270017984632
717,0.4779942949217915
718,0.4895634265397392
719,0.48686913380224234
720,0.4790171180464394
721,0.474463663605226
722,0.47848998220113864
723,0.5554889863437645
724,0.47706259219617436
725,0.4837692829176868
726,0.46858960713958103
727,0.4710638468206597
728,0.5205747459150916
729,0.4766629292441809
730,0.48155829200682543
731,0.48294619873186156
732,0.46726221518896394
733,0.4758156120366032
734,0.47478940271556835
735,0.4777350967957692
736,0.4908601155906001
737,0.4698561778832856
738,0.48621300570557724
739,0.48165243201682717
740,0.5134801823465497
741,0.48768046477513755
742,0.49340275746364853
743,0.48748357434278833
744,0.48495384397313734
745,0.49679794811998795
746,0.4831070169596377
747,0.4910393593827269
748,0.4677846420625097
749,0.4897208055532701
750,0.5004043983160492
751,0.5193028757398157
752,0.47999728992928764
753,0.48760712224710157
754,0.4788741040956998
755,0.4770332711474069
756,0.47710604763447295
757,0.47508657155570055
758,0.47457739887937855
759,0.4756757365745509
760,0.5459322301414287
761,0.49267583182286706
762,0.4989336531259824
763,0.48103348961206005
764,0.4807006519461141
765,0.4766624426781049
766,0.48129587170409116
767,0.48075585330210646
768,0.4678598489473078
769,0.4742839072355326
770,0.4685061315529323
771,0.4752601530709583
772,0.47577412231216953
773,0.47094426786851756
774,0.4742293057862137
775,0.4682939621115322
776,0.4734501986838215
777,0.47272533175687564
778,0.4685655951279723
779,0.4676742813915473
780,0.4745077940092825
781,0.4704265933964475
782,0.4676752309498692
783,0.46909666024868263
784,0.4774126365577683
785,0.4726299472440494
786,0.47219837287623795
787,0.47256020394732023
788,0.46644121925593296
789,0.468603265075362
790,0.46921328740846624
791,0.4722678053288768
792,0.471086552262069
793,0.4707193792358609
794,0.46890148061910925
795,0.46806973224711035
796,0.47041107576548497
797,0.46963145853682503
798,0.4690023129714307
799,0.47175213130319854
800,0.46728367364221207
801,0.46697249808379643
802,0.4669649202605991
803,0.46825125940530565
804,0.47320706927409933
805,0.46795809443701103
806,0.4670506765116394
807,0.467280568282458
808,0.46716969005652276
809,0.4669736422971689
810,0.46664388678009866
811,0.4666221785363599
812,0.46675847638850176
813,0.4683026768340577
814,0.46649619685604515
815,0.4671099429903373
816,0.47031130648880914
817,0.4675804834256907
818,0.4671246756674858
819,0.46773121596871986
820,0.46809518888360396
821,0.4690745868115337
822,0.4676784965082369
823,0.4675822294586193
824,0.4670350262136608
825,0.46688911134284317
826,0.4667875272858077
827,0.4671800805374992
828,0.4671140678448292
829,0.46693091479963905
830,0.4671866810400314
831,0.46691877570432994
832,0.481356869099027
833,0.47536530264614296
834,0.47179298100170136
835,0.4710517886787457
836,0.4726302693827722
837,0.47207498731128156
838,0.4716117845209185
839,0.47218564574590766
840,0.47071657311178405
841,0.4699766899550809
842,0.47034582937244673
843,0.4695128003537762
844,0.47041084383039294
845,0.47008211359918867
846,0.4718999504611509
847,0.4715550252654184
848,0.47243056803160355
849,0.48329310149008436
850,0.4801491540132154
851,0.47301905945608397
852,0.523024891764489
853,0.4705617834517433
854,0.47186347109295695
855,0.4709468902429068
856,0.47535401611605577
857,0.46885308381934454
858,0.4686616209611347
859,0.46809367675493235
860,0.4697658613104738
861,0.46991649026613247
862,0.469872761991847
863,0.48634820183971084
864,0.47139080699517477
865,0.46845833315948443
866,0.46819007290248554
867,0.4692243536352542
868,0.4683285787139802
869,0.4704492938472581
870,0.46735902116696526
871,0.46710771325576356
872,0.4718726552075766
873,0.46727034244080184
874,0.4671358581232919
875,0.4675352598851279
876,0.46724951827297223
877,0.4669893779063545
878,0.466858440195671
879,0.466941449342478
880,0.4694750513932053
881,0.46788164698030804
882,0.4676351505870863
883,0.46791307018416195
884,0.4671240761890749
885,0.4833318711270953
886,0.4673909354117768
887,0.46952410183588583
888,0.4678256242033568
889,0.4670380121188676
890,0.4670055940024671
891,0.46772834982322853
892,0.46712420192931053
893,0.46770351780952313
894,0.4687069972072989
895,0.46769256889110483
896,0.46668889597466995
897,0.46668740751871063
898,0.4668110896725743
899,0.46656944426184616
900,0.466640077452637
901,0.46667806680772783
902,0.46657525496925684
903,0.46661035883978436
904,0.4682271632361923
905,0.46688179450138734
906,0.46812126735005305
907,0.4674566423032759
908,0.4673394119373122
909,0.46713189732918087
910,0.468859061617037
911,0.4669166769520373
912,0.46680263527663934
913,0.46695788837355967
914,0.4669643750995444
915,0.46668943111342115
916,0.46758992573571945
917,0.46905818118726594
918,0.46833182333906304
919,0.46769875095723823
920,0.46726427501170925
921,0.4667085540955595
922,0.4668800765785394
923,0.46853290473402937
924,0.4671538366518961
925,0.46813277844244366
926,0.46741109846249307
927,0.46763741854244173
928,0.46867633652536933
929,0.46753583294191053
930,0.4677706347570717
931,0.4689282046269564
932,0.46838186995404
933,0.46753756362420956
934,0.4698583199544192
935,0.4679591971597449
936,0.46768250080088225
937,0.46783905173986784
938,0.4705977254699701
939,0.47016486297672866
940,0.46904778344435744
941,0.46992714373013017
942,0.46749453411731223
943,0.47318338670425725
944,0.4737585611899686
945,0.4675841655381183
946,0.5236296611362561
947,0.4680902534892933
948,0.46782519896926883
949,0.468941920908392
950,0.4698462317210688
951,0.4700804345585974
952,0.5366092772939907
953,0.4698333362434373
954,0.4710346018760331
955,0.4716615525360314
956,0.46823250687023055
957,0.4719839685632823
958,0.4813028159213649
959,0.47781531753269446
960,0.46709165441720013
961,0.46679313073098455
962,0.46655288454884775
963,0.46726682045776613
964,0.467095281264559
965,0.46694557529572817
966,0.4675931665190027
967,0.46694146623982047
968,0.46794120553154617
969,0.4664793587576353
970,0.4676302451219194
971,0.4682459472767659
972,0.4673649127882526
973,0.46921364435522395
974,0.46921235322453064
975,0.4684924128132549
976,0.4671561969677153
977,0.4788947503815405
978,0.4669571495331671
979,0.4672292320006056
980,0.4676848318883286
981,0.4673464812897777
982,0.470852488995268
983,0.4681386595390824
984,0.4684229543798251
985,0.4674685603443398
986,0.5204675483530576
987,0.4688540337974329
988,0.4672060286215265
989,0.46776059816023224
990,0.4738616095705983
991,0.46888453381366235
992,0.471410232541422
993,0.4760051099985666
994,0.47052410572862535
995,0.47141604882237054
996,0.4679181722691081
997,0.4690738215955243
998,0.4742906517056865
999,0.47473173259052015
1000,0.4721183581286093
1001,0.47169639179285655
1002,0.47315624162028563
1003,0.47558577209707087
1004,0.4706282257486566
1005,0.4709823946866091
1006,0.4838414244586319
1007,0.4755216096357399
1008,0.4696278976885742
1009,0.4686345545131566
1010,0.47086750520973686
1011,0.48589770738772364
1012,0.4745131290972895
1013,0.47137374577457786
1014,0.47037180583870875
1015,0.4745665610566787
1016,0.47439349446500356
1017,0.4722375676761438
1018,0.4719328996952126
1019,0.46766072221813426
1020,0.46899639131341303
1021,0.47215378632288024
1022,0.473274492119403
1023,0.46644121925593296
1024,0.492251538089779
1025,0.4773109208267786
1026,0.6228051237128819
1027,0.4962303907300769
1028,0.5000754830625302
1029,0.48884881473674446
1030,0.47874884529205114
1031,0.48008747387284284
1032,0.48033187351447154
1033,0.49348476450591305
1034,0.4824649434561158
1035,0.4908329957642378
1036,0.49021582011355175
1037,0.5517937810621182
1038,0.5069566899582693
1039,0.48169979979575644
1040,0.49624431539256697
1041,0.5212180332909218
1042,0.5091097505758079
1043,0.48353708182788036
1044,0.4917921333979659
1045,0.5408850726774111
1046,0.6497073707420561
1047,0.4860386123945527
1048,0.5218054048441056
1049,0.49404229392535776
1050,0.48609291940111155
1051,0.4994884903122696
1052,0.49641943881063827
